ABCA13_S,ABCA13_E,ABCA13_M,ADAMTS20_S,ADAMTS20_E,ADAMTS20_M,ATP13A4_S,ATP13A4_E,ATP13A4_M,BEST2_S,BEST2_E,BEST2_M,CCDC67_S,CCDC67_E,CCDC67_M,CDH19_S,CDH19_E,CDH19_M,CDKN2A_S,CDKN2A_E,CDKN2A_M,CNTN5_S,CNTN5_E,CNTN5_M,CNTNAP5_S,CNTNAP5_E,CNTNAP5_M,COL11A1_S,COL11A1_E,COL11A1_M,CPNE6_S,CPNE6_E,CPNE6_M,CR2_S,CR2_E,CR2_M,CSMD1_S,CSMD1_E,CSMD1_M,CSMD3_S,CSMD3_E,CSMD3_M,DNAH11_S,DNAH11_E,DNAH11_M,DSCAM_S,DSCAM_E,DSCAM_M,DUSP27_S,DUSP27_E,DUSP27_M,ERBB4_S,ERBB4_E,ERBB4_M,ERN2_S,ERN2_E,ERN2_M,FLG_S,FLG_E,FLG_M,FREM2_S,FREM2_E,FREM2_M,FSTL5_S,FSTL5_E,FSTL5_M,GABRB3_S,GABRB3_E,GABRB3_M,GALNTL6_S,GALNTL6_E,GALNTL6_M,HFM1_S,HFM1_E,HFM1_M,KRT1_S,KRT1_E,KRT1_M,KRT24_S,KRT24_E,KRT24_M,LCE2C_S,LCE2C_E,LCE2C_M,LCT_S,LCT_E,LCT_M,LINGO2_S,LINGO2_E,LINGO2_M,LPA_S,LPA_E,LPA_M,LPPR1_S,LPPR1_E,LPPR1_M,LRAT_S,LRAT_E,LRAT_M,LRP1B_S,LRP1B_E,LRP1B_M,LRRTM4_S,LRRTM4_E,LRRTM4_M,MAB21L2_S,MAB21L2_E,MAB21L2_M,MC5R_S,MC5R_E,MC5R_M,MRGPRX4_S,MRGPRX4_E,MRGPRX4_M,MUC16_S,MUC16_E,MUC16_M,MUC4_S,MUC4_E,MUC4_M,MYBPC2_S,MYBPC2_E,MYBPC2_M,MYH13_S,MYH13_E,MYH13_M,MYH6_S,MYH6_E,MYH6_M,MYH7_S,MYH7_E,MYH7_M,MYO3A_S,MYO3A_E,MYO3A_M,NEB_S,NEB_E,NEB_M,NELL1_S,NELL1_E,NELL1_M,NPFFR2_S,NPFFR2_E,NPFFR2_M,NTSR2_S,NTSR2_E,NTSR2_M,PCDH10_S,PCDH10_E,PCDH10_M,PCDHA10_S,PCDHA10_E,PCDHA10_M,PCDHA12_S,PCDHA12_E,PCDHA12_M,PCLO_S,PCLO_E,PCLO_M,PKHD1L1_S,PKHD1L1_E,PKHD1L1_M,PTPRT_S,PTPRT_E,PTPRT_M,RBP3_S,RBP3_E,RBP3_M,RP1_S,RP1_E,RP1_M,RYR2_S,RYR2_E,RYR2_M,TDRD5_S,TDRD5_E,TDRD5_M,TTN_S,TTN_E,TTN_M,TUBA3C_S,TUBA3C_E,TUBA3C_M,UGT2A1_S,UGT2A1_E,UGT2A1_M,ZIC1_S,ZIC1_E,ZIC1_M,Survival
0,10.9792323943748,0.819648192032,0,-0.0703604742791153,0.654095127121,0,10.795343977752,0.17349011443,0,2.98850291846641,0.288163071179,0,3.6300559390661,0.208834094095,0,-0.0703604742791153,0.701659510612,0,10.857388637894,0.298683462277,0,0,0.293038977821,0,0.929639525720885,0.439260329351,0,6.91829558607682,0.337343240368,0,4.32192809488736,0.58619413274,0,-1.65517150300256,0.305786552261,0,5.29884523802556,0.607160404774,0,0,0.376293327652,0,5.66215136908486,0.320169458131,0,0,0.533457707823,0,1.66657482357905,0.465551263229,1,0.666574823579046,0.256769470871,0,6.32192809488736,0.42848440634,0,8.46865295761708,0.521476512995,0,-0.0703604742791153,0.291616530299,0,0,0.268648378082,1,8.11448623811404,0.558665414067,0,-1.65517150300256,0.426379788052,0,0,0.0405740926689,0,1.34465808988176,0.507477239172,0,11.8011309228869,0.290828304968,0,0,0.350255947076,0,-0.655398716963323,0.774049041759,0,0,0.685801938881,0,0,0.375392894039,0,0,0.314506549657,0,0.344601283036677,0.339368862498,0,0.344601283036677,0.309881067848,1,-1.65517150300256,0.579229311626,0,-0.0703604742791153,0.875102227935,0,-0.0703604742791153,0.381670934375,0,0,0.491352093863,1,10.8277081353992,0.698270199815,0,14.5238769537793,0.599662367685,0,3.92961112295073,0.211720177364,0,-0.655398716963323,0.345502949984,0,1.80409487266678,0.395717880488,0,4.01707563496774,0.446528974433,0,4.57346541918756,0.361785162128,0,6.05200716541138,0.619692338023,0,-0.655398716963323,0.437308172275,0,0,0.626228532921,0,-1.65517150300256,0.62828415117,1,0.666574823579046,0.38460325094,0,1.31179371775365,0.58372642245,0,0,0.51332310223,0,3.7369619874241,0.334021085127,0,-1.65517150300256,0.272679927977,0,-1.65517150300256,0.288142050761,0,-0.0703604742791153,0.499001901418,0,-1.65517150300256,0.623610527402,1,2.43210422346868,0.567427169471,0,2.92960165523642,0.482360081011,1,7.75537499728113,0.644989946962,0,0,0.847738463637,0,0,0.516431755081,0,6.33333248896595,0.75320833278,0
0,9.86388426164184,0.836910474099,0,4.92932232970885,0.539085652785,0,8.85712911830061,0.275878485382,0,4.59011692793734,0.310197323396,0,3.6073895000244,0.229787778718,0,1.21505728090457,0.515154716291,0,9.21718902483416,0.122134385071,0,3.30253839996594,0.322673916259,0,2.85893584268825,0.365370551654,0,6.52796016933744,0.260154946049,0,2.6073895000244,0.555382244851,0,0.215119424517295,0.114312688649,0,2.12197687719881,0.51580694588,1,2.02243883626683,0.328818904165,0,0.821546958834331,0.350604007121,0,5.3443598289877,0.561518782662,0,-0.784880575482705,0.448484845788,0,-1.7848805754827,0.206837770392,0,3.94300235872885,0.454252328692,0,8.64465125629593,0.716114752184,0,10.2391780697533,0.364996505104,0,0,0.221193737516,0,1.67450584806536,0.41053570513,0,-1.7848805754827,0.465643997736,0,-0.784880575482705,0.074696612858,0,12.6752771923446,0.70660849266,0,3.70692833010843,0.375051894316,0,-1.7848805754827,0.62387912529,0,-1.7848805754827,0.635130295432,0,1.80004049646073,0.6549141352,0,3.94300235872885,0.606931952661,0,2.53699780472863,0.332576940136,0,4.92932232970885,0.118428700177,1,2.53699780472863,0.388984280019,0,3.80004049646073,0.430831427816,0,0.215119424517295,0.811724771169,1,0.215119424517295,0.370580995586,0,0,0.548698491814,1,7.98160609572818,0.373353717914,1,9.02001485726692,0.604191626203,0,0.215119424517295,0.236929033212,0,0,0.308627973916,1,0,0.422237189419,0,-1.7848805754827,0.476359686801,0,1.38498918732493,0.344580073299,0,9.01273877679543,0.810903418919,0,6.37998477806204,0.205389836462,1,0.799999066493295,0.550623241857,0,0,0.360132169929,1,5.99643620274081,0.434764393476,0,0,0.454856208485,0,-1.7848805754827,0.373045028546,1,7.95147939279856,0.360911065919,0,-0.199918074761549,0.256752973041,0,5.35462846666209,0.0986686538966,0,1.80004049646073,0.702628748989,0,-0.784880575482705,0.638134646168,0,3.02243883626683,0.561217612747,0,7.93103944411222,0.238051357209,1,7.05783580582701,0.689792995096,0,1.38498918732493,0.875772662661,0,4.07305756226738,0.696896358287,0,5.3443598289877,0.353799848287,1
0,10.496126355923,0.848301587217,0,5.93479010648497,0.662400238723,0,2.51156924197247,0.386149017271,0,3.30007978394938,0.346966079031,0,1.05213762333518,0.537075551544,0,0,0.780452073086,0,6.69600355349493,0.0918904567085,0,5.05214632011067,0.328830003273,0,4.05214632011067,0.452473998628,0,12.6299297133863,0.386849721128,0,0.637100124056331,0.670959089748,0,-0.947862376664825,0.16555758304,0,1.05213762333518,0.483418235566,0,1.63710012405633,0.412377119787,0,6.53305869045051,0.361392189595,0,0.0521376233351753,0.501973027599,0,-0.947862376664825,0.608548335466,0,0,0.353801284604,0,6.46999990301801,0.637316642931,1,14.0461988180595,0.629291279652,0,2.37406571822254,0.353691745916,0,0,0.231160242987,0,5.75258536927089,0.460317381655,0,0,0.509844553911,0,-0.947862376664825,0.0669196163152,0,10.2208189293711,0.678719563908,0,0,0.430388196503,0,5.16067014668947,0.534268747071,0,0.0521376233351753,0.863787812693,0,0,0.629008043561,1,0.637100124056331,0.726008100359,0,0,0.338077560755,0,5.95903749550235,0.429486481863,1,4.26159851050275,0.405503600974,0,-0.947862376664825,0.62243676211,0,6.96503619763197,0.816499288939,0,0,0.493245268251,0,0,0.650371831841,0,6.64460331231787,0.760454465864,0,10.6086529176075,0.691164368613,0,0.637100124056331,0.249241819788,0,-0.947862376664825,0.46829836342,0,0,0.534195568248,0,-0.947862376664825,0.554999313661,0,6.75258670723232,0.449229242728,0,9.06756181783807,0.775429299302,0,0,0.451656609994,0,0,0.667439954751,0,0,0.431868510394,0,3.22207808567545,0.221460992669,0,3.48510476108097,0.532989675742,0,1.37406571822254,0.495397140467,0,9.2554948320604,0.401281021934,0,3.37407963303816,0.369693708124,0,0,0.252921537298,0,-0.947862376664825,0.73825704779,0,4.80703543278236,0.788840812998,0,8.49509031577248,0.678115797774,0,3.69600494497313,0.335075407413,0,5.21242148226807,0.718141366095,0,-0.947862376664825,0.878358784691,0,-0.947862376664825,0.718509145894,0,6.59904101253169,0.717245276453,1
0,11.8249380622816,0.858369961147,0,-0.73792771160159,0.710375295788,0,7.91661636889635,0.483918899531,0,0.261951978592154,0.298776605435,0,1.58390413624341,0.324326075037,0,0,0.717980162773,0,11.3203101861188,0.158152874044,0,0,0.345188729483,0,0,0.475805201403,0,8.59513549535379,0.46353355718,0,0,0.626126347883,0,3.43190371641402,0.157123145316,1,2.431917084418,0.649875711804,0,-0.73792771160159,0.462753338556,0,4.49540736230243,0.406684673913,0,-0.73792771160159,0.52045844559,0,0.261951978592154,0.698566400372,0,-0.73792771160159,0.363375839691,0,0,0.634750645607,0,8.83738699086457,0.689148899198,0,1.58390413624341,0.390778967029,0,0,0.321297403032,0,0.261951978592154,0.621494823387,0,0,0.530472641789,0,0,0.130827389867,0,12.8579369207427,0.766143278579,0,10.9035803994097,0.455994945907,0,3.84694455770547,0.690428422171,0,0.846954583696842,0.814807525312,1,0,0.769986885127,0,0.846954583696842,0.600716164889,0,2.06932408837921,0.344681042857,0,5.84694205119674,0.339507046225,0,5.28434755631256,0.462528173723,0,0,0.665255307889,0,5.14462153775615,0.872318408261,0,0,0.707192999038,0,0,0.648848143496,0,9.45180476173501,0.573780906359,0,13.4656340614372,0.728065491811,0,1.58390413624341,0.26483143065,0,0.846954583696842,0.483182495797,0,-0.73792771160159,0.495407071575,0,1.26195197859215,0.527427707308,0,7.34944312893483,0.508937961144,0,4.65429804747291,0.786475162191,1,3.43190371641402,0.498916916023,0,0,0.755318263603,0,0,0.509103015774,0,6.65429804747291,0.277569958548,0,0,0.604545713036,0,0,0.570324671872,0,9.26760461657629,0.436851205927,0,2.72141640998981,0.495406961517,0,2.58390413624341,0.182884118795,0,0,0.679957010509,0,-0.73792771160159,0.743653157767,0,2.72141640998981,0.63389862356,0,3.0693412759039,0.401910353975,0,6.76556789614391,0.782087721655,0,0,0.872667240005,0,0,0.773705099643,0,7.96933931817871,0.65355210258,1
0,8.77468198277971,0.807702855989,1,5.27337787969762,0.54009693472,0,3.7085955922738,0.431980986116,0,2.70858455713792,0.338126991549,0,0,0.466082523765,0,0,0.491448400468,0,3.37155886261196,0.162748761181,0,-0.876466227709006,0.587330886158,0,0,0.384995484296,0,9.91804627368828,0.404279927679,0,0,0.456299617498,0,-0.876466227709006,0.247964406742,0,0,0.32931344924,0,0,0.296890401962,0,2.141563582375,0.532962292092,0,-0.876466227709006,0.368577378468,0,0.12366619645382,0.583520573085,0,0,0.579491383376,0,1.1235999858918,0.652286964337,0,10.2583967870018,0.542052967613,0,2.29354705785908,0.581001997518,0,-0.876466227709006,0.22637564935,0,2.12363309155264,0.407230024849,0,0,0.334008673157,0,0,0.444460782027,0,3.87851936759407,0.669654562648,0,9.22429283761,0.45839356259,0,0,0.616406010768,0,0,0.738315659212,0,2.12363309155264,0.608098776373,0,0,0.352598297763,0,5.64719360824889,0.437827602698,0,11.1914008422768,0.381653630777,0,2.70858455713792,0.364113273905,0,0,0.413329637905,0,5.72354217952776,0.846444687149,0,-0.876466227709006,0.397287547823,0,0,0.452540035305,0,10.7787138780605,0.347404925032,0,9.53302130137051,0.551783569651,0,2.5830617006158,0.171871991816,0,0,0.345484222752,0,-0.876466227709006,0.373587180411,0,4.21109009068274,0.40931206493,0,0,0.405755782262,0,4.37155886261196,0.713268765378,0,3.03051265202529,0.386953116532,0,0,0.466098401889,0,0,0.584740620098,0,4.44556118644,0.385089434299,0,0,0.432916590278,0,0,0.399991098763,0,8.35244913362361,0.449371472657,0,-0.876466227709006,0.467137456173,0,0.708584557137925,0.502983268271,0,0,0.641358945561,0,-0.876466227709006,0.737169919714,0,0.12366619645382,0.543305012978,0,0.12366619645382,0.474810930186,0,5.05152871873676,0.547911613582,0,1.44556780748101,0.510718980633,0,1.93100220151805,0.649907913527,0,0,0.494136251981,1
0,6.80752236801434,0.764778043405,0,-0.886032853566998,0.565013543859,0,2.92139824437324,0.381883116011,0,3.50634804939327,0.3702449326,0,-0.886032853566998,0.418100126684,0,0.11410045158818,0.760614781455,0,11.4710373412312,0.27929035087,0,-0.886032853566998,0.298663992804,0,0,0.45368379926,0,9.73517131035443,0.35486637581,0,0,0.633225165909,0,0,0.1435500443,0,0,0.568742165674,0,1.11403380055027,0.355132325961,0,1.93779634068655,0.368985462355,0,6.6138807923719,0.564295970043,0,4.43596189543763,0.566711097129,0,0,0.251769028313,0,0.699018518626197,0.535478436767,0,3.53357580666712,0.634459122489,0,3.11403380055027,0.387617339512,0,0,0.249886277046,0,1.11403380055027,0.583540645905,0,-0.886032853566998,0.407929144887,0,-0.886032853566998,0.0805991534259,0,12.5660190171804,0.586314435238,0,0,0.489581817945,0,1.92139824437324,0.6326252018,0,0,0.803575891373,0,-0.886032853566998,0.672541909763,0,0,0.435726562227,1,-0.886032853566998,0.370050893111,0,0.11410045158818,0.328683663885,0,0.11410045158818,0.439642075777,0,0,0.625841034043,0,-0.886032853566998,0.887527810005,0,0,0.513978796605,0,-0.886032853566998,0.609570083748,0,2.92139824437324,0.861108705681,0,2.43597522589155,0.620238586231,0,6.48035722666062,0.308209411783,0,1.43594856486053,0.571089098819,0,4.32348536475708,0.569739796137,0,7.95638545087677,0.58016359187,0,-0.886032853566998,0.372363914834,0,7.02092550703465,0.755492165685,0,1.43594856486053,0.264488102021,0,0.11410045158818,0.452009581347,0,0,0.450110308364,0,0.11410045158818,0.177553431806,0,1.05887060574825,0.500103497476,0,0,0.436592064928,0,5.11403380055027,0.354086548044,0,0.699018518626197,0.395778128989,0,0.699018518626197,0.1929246848,0,0,0.565830974781,0,2.28395139613162,0.782240096358,0,1.11403380055027,0.599583989209,0,0,0.365103325768,0,7.91305754107402,0.76201004502,0,0,0.814115804144,0,0,0.74563926035,0,4.99667797961637,0.588267577062,1
0,4.50389568515054,0.837689739639,0,0.181929437690067,0.641804605439,0,0.766891938411223,0.547863952887,0,3.42989711170898,0.458927677369,0,0,0.511950395761,0,2.88240828666211,0.874410352396,1,11.584180218339,0.135660476152,0,0,0.412138767385,0,0,0.535804204434,0,11.7033225727836,0.499875793906,0,0,0.666916315442,0,1.5039084024507,0.262100836367,0,0.766891938411223,0.659450154208,0,2.18196123157106,0.611773849758,0,0.786010801607569,0.453499681581,0,6.06461128627011,0.653999727068,0,8.6352381698486,0.658058256772,0,4.96332614766408,0.418911336289,0,0.181929437690067,0.548769025103,0,6.12365998934271,0.762823264755,0,6.7892975779267,0.435345733747,0,-0.818070562309933,0.304771314615,0,1.98932069555447,0.659348707503,0,0.766891938411223,0.44701307912,0,-0.818070562309933,0.513457266439,0,11.028633241086,0.678346840041,0,2.64140730174082,0.59290873086,0,1.98932069555447,0.641408005482,0,0,0.845948687135,0,1.1819930247514,0.703293935325,0,0,0.51575940092,0,-0.818070562309933,0.452668024618,0,0,0.497645239953,0,2.18196123157106,0.502186526489,0,0,0.669320578694,0,0.766891938411223,0.889865902361,0,0,0.546700119958,0,0,0.712281281511,1,6.18196719284574,0.748119294435,0,1.76693433009685,0.728218946822,0,12.0659472018227,0.398909298032,0,4.8543946777531,0.680099768041,0,9.70944452739482,0.55684662512,0,13.6403100526375,0.636828176669,0,0.766891938411223,0.5763519574,0,13.3719464776564,0.796934698763,0,0,0.497740326919,0,-0.818070562309933,0.680199216857,0,0,0.533476512178,0,-0.818070562309933,0.509493327934,0,2.52396334579067,0.638001576439,0,-0.818070562309933,0.606964399241,0,4.03994551568081,0.576433946054,0,1.98932069555447,0.517698269161,0,1.5039084024507,0.615920891008,0,0,0.73872521728,1,0.181929437690067,0.834536284883,0,3.98932069555447,0.635372595707,0,0,0.494021856641,0,13.4219963232859,0.759924537168,0,0,0.905957625365,0,-0.818070562309933,0.789151861244,0,4.93685462141338,0.632017017355,1
0,4.26412352994507,0.866385208467,0,2.56898061426009,0.490755490176,0,5.9382105025071,0.66640618886,0,0.984042426097024,0.404168172377,0,0,0.500758281305,0,0,0.858402951292,1,9.46206050102732,0.103342976246,0,2.63607933827742,0.428540121611,0,0,0.525378746727,0,6.48954133007819,0.306979561332,0,0,0.693562802633,0,2.56898061426009,0.227475242597,0,0,0.60855413469,0,0.498557248099017,0.390300483383,1,0.191057239926314,0.500094340823,0,6.66047373945469,0.656906794849,0,0,0.65337641197,0,0,0.375828478908,0,-1.82316662921551,0.532854295932,0,9.58759189449907,0.762126000749,0,0,0.451925599924,0,0,0.320846354257,0,0.498557248099017,0.637133858684,0,-0.823421905698683,0.409688818299,0,-1.82316662921551,0.166088818445,0,14.4437009191683,0.69864706719,0,8.8736258990937,0.69090592366,0,10.2380294464915,0.674673400917,0,0.761625692202483,0.851889997878,0,0,0.748230244725,0,-0.238374307797517,0.60038867037,0,0.176705738189114,0.450702699949,0,0,0.378576222412,0,-1.82316662921551,0.496278791833,0,0,0.729454381689,0,4.00954424828454,0.855795676969,0,0,0.528526371458,0,0,0.684521474493,0,7.91136801763327,0.84476822208,0,4.71581651260018,0.697661435158,0,-0.238374307797517,0.324404783347,0,0,0.5805645023,0,0.498557248099017,0.575179588189,0,2.34658819292364,0.65337579152,0,-0.238374307797517,0.437993938528,1,4.70021774798281,0.779243205117,0,-0.823421905698683,0.437345036597,0,0,0.546067097548,0,-1.82316662921551,0.513086763625,0,4.36648308763215,0.304795964147,1,0,0.495313943509,0,0,0.427035577931,0,4.63609094217388,0.431921866038,0,0.498557248099017,0.560602457505,0,0,0.252089053043,0,0,0.740341105136,0,-0.238374307797517,0.848197751323,0,-0.238374307797517,0.644178087663,0,4.71581651260018,0.40154220114,1,6.56234776001343,0.802374145987,0,0,0.80327052012,0,0,0.834469188049,0,4.53421104513391,0.43945647187,1
0,7.63896365920172,0.854225923536,0,0.344374033285733,0.561615750283,0,6.42471554236234,0.534078225169,0,1.34431721525446,0.369597211295,0,0.344374033285733,0.503420676881,0,0.344374033285733,0.848965346928,0,4.0813055369017,0.0927309185139,0,3.34434562454981,0.355198001584,0,0,0.5022469231,0,9.03434091327521,0.337727353979,0,-1.24058846743542,0.642722584061,0,0.759411532564576,0.319452025215,0,-1.24058846743542,0.603835199851,1,2.56674210431135,0.443660176983,1,1.77909158879384,0.440978946861,0,5.18564457515305,0.57189167996,0,0,0.602978456299,0,4.25123432622271,0.323915427306,0,5.75937957269733,0.564366508541,0,11.4292663883928,0.769689687205,0,3.88866532908723,0.387241834114,0,2.66627940122911,0.360008175766,0,3.28294384471054,0.566163197995,0,-1.24058846743542,0.414310150314,0,-1.24058846743542,0.165700152849,0,17.2481855780562,0.692412453672,0,0.344374033285733,0.542819582025,0,6.5795588179463,0.640105913055,0,0,0.833582495559,0,4.96883265039633,0.83411668263,0,0.759411532564576,0.649183193387,0,0,0.423282543887,0,9.36207926669399,0.329328917079,0,-1.24058846743542,0.444296093726,0,0,0.625737370716,0,4.28294384471054,0.829180706168,0,0,0.436760997203,0,0,0.680251997473,0,7.23511336276729,0.766923541643,0,8.41222516769934,0.685981527358,0,-1.24058846743542,0.269998228995,0,1.75936891925091,0.623762604923,0,0,0.48870922996,0,1.34431721525446,0.59543260505,0,0.759411532564576,0.465266815719,0,6.61112958260461,0.80530538012,0,1.75936891925091,0.392788108654,0,0.759411532564576,0.644394594113,0,0,0.48291884973,0,0.759411532564576,0.370107383068,0,2.80026834001733,0.550519512993,0,1.86036693013812,0.503695971645,0,3.88866532908723,0.388477493154,0,0,0.458469526227,0,2.34434562454981,0.275388744734,0,0,0.740000129133,0,0.344374033285733,0.840623295362,0,2.0813055369017,0.60353408187,0,1.08133962745194,0.410251158515,0,5.04792221881847,0.772178313717,0,0,0.835872357141,0,0,0.876244637834,0,4.18564457515305,0.368367312903,1
0,5.89827850197053,0.856686004178,0,2.88629650723996,0.621570455487,0,1.56437816856506,0.408485028385,0,0,0.378736725456,0,1.97940347256801,0.242928353286,0,0,0.739893624328,0,4.47126551211009,0.101433554466,0,5.83739582192128,0.38594450017,0,-1.02063311387822,0.510984655229,0,0.564329386842937,0.40296890524,0,0,0.677531198668,0,-1.02063311387822,0.161287179632,0,0,0.555478247021,0,1.30135351887776,0.348247919729,0,1.01506932171765,0.40115079814,0,0.97944005808644,0.501044215418,0,0,0.59268413107,0,0.97944005808644,0.331115399537,0,-1.02063311387822,0.588011140195,0,6.55623933260802,0.778740135868,0,0,0.362004166205,0,5.3192638640275,0.249092906884,0,2.56437816856506,0.512821224776,0,-1.02063311387822,0.503513221436,0,-1.02063311387822,0.0443594579026,0,0,0.689678248858,0,0,0.595686273489,0,0,0.626163836172,0,0,0.784423499016,0,0,0.866742546304,0,1.97940347256801,0.705892079253,0,3.30133888463328,0.378951196429,0,2.6798516336034,0.249270200468,0,6.31033103102303,0.523498374828,0,-1.02063311387822,0.65682202344,0,2.43885172110143,0.875184824506,0,-1.02063311387822,0.446515753596,0,0.564329386842937,0.734745176403,0,0,0.686116147254,1,0.564329386842937,0.593651670656,0,0,0.285447763947,0,-1.02063311387822,0.636175095551,0,0,0.609458918191,0,-0.0206331138782188,0.674188297077,0,-1.02063311387822,0.405229438567,0,5.92192898340467,0.829747944022,0,5.0455041302284,0.261459397086,0,3.14934066928622,0.405834988896,0,0,0.406158150776,0,6.34573699516404,0.20338823374,0,0.983020945723978,0.473087536903,0,0.324234562270531,0.395430808819,0,6.00178197992089,0.383644377451,0,-1.02063311387822,0.506691684965,0,-0.0206331138782188,0.112229077945,0,0,0.727016481174,0,2.56437816856506,0.82879748733,0,7.27862229249059,0.62865439731,0,-1.02063311387822,0.345622796584,0,3.75867627643337,0.746556278911,0,-1.02063311387822,0.827683008945,0,0,0.859553804195,0,8.91605231265882,0.635151199261,1
0,9.408381120603,0.865168490089,0,4.95429869156339,0.618547250662,0,6.06719124683154,0.388629017107,0,3.1130003155145,0.383588362504,0,0,0.451645532571,0,0,0.686074667565,0,9.01687652164918,0.128900549073,0,0.528071164578735,0.285996329741,0,0,0.463855637619,0,7.64697336913271,0.376666643921,0,0,0.617660674937,0,0.528071164578735,0.17186831343,0,2.84995923963112,0.547591216619,0,0,0.377541000455,0,0,0.424242601454,0,2.1130003155145,0.524505200252,0,3.73748126547257,0.596851719812,0,-1.47192883542126,0.351037491257,0,-0.471928835421265,0.596159689243,0,9.84895681841016,0.669115053513,0,-1.47192883542126,0.461692578211,0,0,0.270953189121,0,1.52802113961155,0.543118115431,0,0,0.453236330186,0,0,0.0937338897666,0,15.2465383324222,0.695361834976,0,8.05746272783056,0.492106064266,0,5.80415684099774,0.683945294359,0,0,0.780226818301,0,3.52803364601597,0.751284404368,0,0,0.583397924147,0,3.5724289023149,0.393084123859,0,0,0.535065879597,0,-1.47192883542126,0.417003263154,0,0,0.453990698118,0,3.43492174035228,0.893796518296,0,0,0.463867051748,0,-0.471928835421265,0.702279296208,0,0.113033665299891,0.520430539571,0,6.78069723326583,0.607262512292,1,0.113033665299891,0.227102064279,0,0,0.397030458496,0,-1.47192883542126,0.493995067459,0,-1.47192883542126,0.54552740548,0,-1.47192883542126,0.370178216679,0,7.15738837119279,0.828311750153,0,1.11296696495818,0.442017715717,0,0,0.630906692712,0,0,0.443616432906,0,0.113033665299891,0.21204199927,0,0,0.598583381124,0,0,0.572851319343,0,-1.47192883542126,0.540725665195,0,0.113033665299891,0.452170339272,0,-1.47192883542126,0.494313717502,0,0,0.733983338598,0,2.43493508042062,0.805156985987,0,1.33536891510367,0.578895694194,0,-0.471928835421265,0.436759334405,1,5.65916820078375,0.682633754818,0,-0.471928835421265,0.89162353783,0,0,0.769287581125,0,-1.47192883542126,0.572367421125,1
0,5.73137605878426,0.821536143576,0,3.55688306036688,0.511774567,0,-1.57260837031328,0.538984561874,0,0.749491361602525,0.402670996138,0,1.4276061727819,0.453850432574,0,3.88702804015244,0.822625780118,1,8.71530756849978,0.111355703529,0,-0.572393827218101,0.395147319671,0,0,0.502994516401,0,13.005437200693,0.267445235417,0,0,0.676998750841,0,0.0124971626829022,0.292812740442,0,2.33448246650995,0.613907218702,0,2.01256867350306,0.446298104941,0,-0.543929839218693,0.409058724751,0,3.98218133117262,0.621665756156,0,9.36570478353827,0.589506442096,0,5.16906313451534,0.339556378093,0,0,0.469753980281,0,5.59641639430686,0.787236651304,0,6.67552239527901,0.381790404038,0,-0.572393827218101,0.260220624353,0,3.59751925600034,0.485081106558,0,-1.57260837031328,0.384691015185,0,-1.57260837031328,0.457666312849,0,8.62849402408318,0.697086369547,0,0.0124971626829022,0.602599478667,0,0,0.649654391527,0,-0.572393827218101,0.863084135728,0,1.23493044777919,0.74685067408,0,-0.572393827218101,0.636913554332,0,0.0124971626829022,0.377357231525,0,1.23493044777919,0.447541327017,0,4.71299739021022,0.487094287494,0,0,0.72113042182,0,1.88701828881978,0.820755871852,0,0.427606172781899,0.608613406345,0,1.01256867350306,0.705299775796,0,2.88701828881978,0.792210682544,0,1.01256867350306,0.603022381883,0,11.9482140466206,0.255140637463,0,4.81991337994622,0.610041436514,0,8.78624642670361,0.54820820439,0,13.41636878454,0.582280068795,0,3.23494577139072,0.375430936164,0,13.2554838264668,0.781745512532,0,-1.57260837031328,0.478703014261,0,-1.57260837031328,0.539172835454,0,0,0.454288854825,0,10.4665143541073,0.215859980087,0,2.13468095139303,0.513208063699,0,1.25544030486544,0.487564768395,0,6.58241299088752,0.391904025761,0,-1.57260837031328,0.4135205305,0,1.597507337678,0.327080608434,0,-1.57260837031328,0.732395951529,0,3.07145378144536,0.797413550323,0,3.12802938874064,0.615530634074,0,0.0124971626829022,0.558323882108,1,14.4567291975916,0.79736791622,0,0,0.88055052506,0,0,0.842917626037,0,3.78514248020652,0.535837705224,1
