ASB4_S,ASB4_E,ASB4_M,ASB5_S,ASB5_E,ASB5_M,C6_S,C6_E,C6_M,CACNA1S_S,CACNA1S_E,CACNA1S_M,CCDC129_S,CCDC129_E,CCDC129_M,CDH10_S,CDH10_E,CDH10_M,CHRNA4_S,CHRNA4_E,CHRNA4_M,CHRND_S,CHRND_E,CHRND_M,CNTN5_S,CNTN5_E,CNTN5_M,CNTNAP5_S,CNTNAP5_E,CNTNAP5_M,COL11A1_S,COL11A1_E,COL11A1_M,CSMD1_S,CSMD1_E,CSMD1_M,CSMD3_S,CSMD3_E,CSMD3_M,CSRP3_S,CSRP3_E,CSRP3_M,DUSP27_S,DUSP27_E,DUSP27_M,FBN3_S,FBN3_E,FBN3_M,FLG_S,FLG_E,FLG_M,FLG2_S,FLG2_E,FLG2_M,FREM2_S,FREM2_E,FREM2_M,GABRA2_S,GABRA2_E,GABRA2_M,GRIN2B_S,GRIN2B_E,GRIN2B_M,KRT38_S,KRT38_E,KRT38_M,LCT_S,LCT_E,LCT_M,LRP1B_S,LRP1B_E,LRP1B_M,MPPED1_S,MPPED1_E,MPPED1_M,MUC16_S,MUC16_E,MUC16_M,MUC4_S,MUC4_E,MUC4_M,MUC7_S,MUC7_E,MUC7_M,MYBPC1_S,MYBPC1_E,MYBPC1_M,MYH1_S,MYH1_E,MYH1_M,MYH13_S,MYH13_E,MYH13_M,MYH2_S,MYH2_E,MYH2_M,MYH4_S,MYH4_E,MYH4_M,MYH6_S,MYH6_E,MYH6_M,MYH7_S,MYH7_E,MYH7_M,MYH8_S,MYH8_E,MYH8_M,MYL1_S,MYL1_E,MYL1_M,MYOG_S,MYOG_E,MYOG_M,NEB_S,NEB_E,NEB_M,NLRP11_S,NLRP11_E,NLRP11_M,NRAP_S,NRAP_E,NRAP_M,PAK7_S,PAK7_E,PAK7_M,PCLO_S,PCLO_E,PCLO_M,PKHD1_S,PKHD1_E,PKHD1_M,PKHD1L1_S,PKHD1L1_E,PKHD1L1_M,PLD5_S,PLD5_E,PLD5_M,PPP1R3A_S,PPP1R3A_E,PPP1R3A_M,REG1A_S,REG1A_E,REG1A_M,SALL3_S,SALL3_E,SALL3_M,SIX6_S,SIX6_E,SIX6_M,SLC18A3_S,SLC18A3_E,SLC18A3_M,SLC7A14_S,SLC7A14_E,SLC7A14_M,SMYD1_S,SMYD1_E,SMYD1_M,TEX15_S,TEX15_E,TEX15_M,TMEM132D_S,TMEM132D_E,TMEM132D_M,TRDN_S,TRDN_E,TRDN_M,TTN_S,TTN_E,TTN_M,WDR49_S,WDR49_E,WDR49_M,XIRP2_S,XIRP2_E,XIRP2_M,ZIC1_S,ZIC1_E,ZIC1_M,ZIC4_S,ZIC4_E,ZIC4_M,ZNF280A_S,ZNF280A_E,ZNF280A_M,ZNF536_S,ZNF536_E,ZNF536_M,Tumor_Status
0,1.35230655290634,0.688219726326,0,7.03880269131648,0.897091523995,0,4.7446185942115,0.690801651325,0,7.82262181430255,0.594397935245,0,3.0892608459548,0.645877930449,0,-0.232599443553934,0.445745331664,0,0,0.588195097036,0,6.33719549695673,0.5388675812,0,2.22678594448906,0.36130871438,0,-0.232599443553934,0.467225388785,0,10.7803128880936,0.243057798518,0,0.352306552906336,0.610952019277,0,3.6742346477937,0.33139958237,0,10.3788252279471,0.678330956565,0,7.0247274630775,0.600112034229,0,-0.232599443553934,0.496327512174,0,13.4366406677422,0.706952975947,0,11.9580898913291,0.690398557809,0,4.87586359544477,0.373477943966,0,0,0.160460649484,0,-1.23276896297612,0.479367687693,0,0.352306552906336,0.709930205581,0,0.352306552906336,0.804145427914,0,3.62531725344792,0.460094010163,0,1.08929474904246,0.681972864375,0,4.7446185942115,0.680490949707,0,6.54869862884911,0.672189452028,0,7.33339331944665,0.625210131036,0,12.0816392500645,0.454829832444,0,10.9795315892743,0.702193330812,0,4.85480356958655,0.611126986537,0,13.539344456466,0.614240843646,0,6.04346262463551,0.585679749886,0,7.13802702049749,0.551495619154,0,11.7666346223043,0.598931885336,0,7.74461926689679,0.749744538187,0,10.5670256267985,0.642617901756,0,6.13366215694388,0.731472918776,0,12.8381310543096,0.761451348905,0,1.57468282976176,0.605216101432,0,11.4742495999448,0.646843306253,0,0,0.325111479584,0,5.42554994033529,0.414614866794,0,0.767315799224828,0.578359441661,0,4.78970838795606,0.516080933918,0,0.352306552906336,0.393466110723,0,6.63152486155885,0.623322285362,0,0,0.732080730365,0,4.290903551485,0.470195584761,0,0,0.271538458465,0,-1.23276896297612,0.223062284195,0,0,0.393224544225,0,7.94226465114904,0.784065900517,0,-1.23276896297612,0.547413060805,0,-0.232599443553934,0.606644057567,0,9.26019388841388,0.641525344367,0,13.0883421133456,0.804285916229,0,-0.232599443553934,0.562772126506,0,10.6496001914181,0.647115284513,0,3.35230655290634,0.392270941012,0,0.352306552906336,0.321683993462,0,0,0.660610669009,0,1.08929474904246,0.608759636817,0
0,0,0.755845198717,0,4.65267004682488,0.863860456316,0,-0.632628934351471,0.779963818122,0,4.75958197323355,0.610438382097,0,-1.63262893435147,0.73562635589,0,-1.63262893435147,0.525286323165,0,-0.0478155571035867,0.547328336272,0,3.82670101086242,0.589395178364,0,3.61519262452525,0.413010402997,0,-0.632628934351471,0.524623370557,0,12.4535685835674,0.328123994751,0,2.36725922448867,0.590730683426,0,0.952259006559809,0.443057821747,0,4.70711613139968,0.800791447587,0,4.09519023047508,0.683923070609,0,-1.63262893435147,0.580948991094,0,12.0726688412884,0.779689488116,0,8.47970590472136,0.750058436296,0,6.70711613139968,0.403806429261,0,0,0.291836842103,0,0.68920968830163,0.536281989023,0,-0.632628934351471,0.845114451659,0,1.17459816852993,0.833633756571,1,2.89083576901476,0.579851426684,0,2.17463012438566,0.733029237564,0,3.06770754610373,0.712622802119,0,5.78511893409608,0.705064116865,0,0,0.720766855851,0,5.56693993869155,0.527777525362,0,6.43872865533064,0.768812686681,0,1.36725922448867,0.637331671895,0,2.53719665315469,0.695058293566,0,-0.632628934351471,0.695225383467,0,3.68919850388218,0.615167670669,0,8.13213827157183,0.697287936565,0,6.17462213548809,0.894612211934,0,6.44408227788657,0.709625094921,0,6.76387097525428,0.792565443879,0,9.09433610688904,0.833209739647,0,-0.632628934351471,0.569672863524,0,2.13809359648728,0.722496910535,0,-0.632628934351471,0.287092523083,0,-0.0478155571035867,0.558013312957,0,-0.0478155571035867,0.684681133465,1,2.06770754610373,0.63603449944,0,3.79353178234374,0.444923659675,0,-0.0478155571035867,0.827750137926,0,0,0.782848244311,0,-1.63262893435147,0.511835115924,0,0,0.410541305372,0,2.53719665315469,0.225463393729,0,0,0.447998293623,0,4.41166351158357,0.880722026482,0,3.41165673310057,0.668465175207,0,-0.632628934351471,0.626367333841,0,3.82670101086242,0.786276665054,1,8.70701636500763,0.842287569473,0,1.17459816852993,0.667846245167,0,2.27414236371158,0.676741453701,0,-1.63262893435147,0.478674440607,0,0,0.45136170628,0,-0.0478155571035867,0.67499728817,0,0.952259006559809,0.589093932439,1
0,0.364460373960261,0.525787790925,0,8.64523618870464,0.886228861669,0,4.33408910922728,0.575384667158,0,8.46249736476737,0.523698592267,0,5.67431940335516,0.525363840094,0,1.10144838048991,0.317046119517,0,1.36446037396026,0.514884616194,0,6.67432081590567,0.46733498129,0,4.80187258241647,0.337657157789,1,3.42336302800099,0.486149619917,0,5.54768733849713,0.214700727627,0,3.02743718270685,0.607901228306,1,-0.22044609650511,0.331883248341,0,9.41612742115382,0.67778150472,1,7.57391903984173,0.541789621409,0,5.81292686284668,0.442598497663,0,9.39331987628724,0.782920501143,0,7.68338486589539,0.586030653189,0,9.56903645655674,0.352041693693,0,1.94942287468142,0.114183551304,1,0,0.574001120081,0,-0.22044609650511,0.666737693431,0,0.364460373960261,0.849547480923,1,7.71319334069137,0.503338070298,0,5.95941082747947,0.67877561882,1,11.2701030906133,0.733719472322,0,11.2981560132872,0.650569089275,0,8.26130232028915,0.566008353139,0,11.6722354011416,0.454929027259,1,9.87159926764444,0.729386780655,0,3.42336302800099,0.593683959849,1,12.4066947422369,0.581382672376,0,4.58685479641474,0.564032952994,0,8.46600343235462,0.550719859835,0,12.6455260442054,0.57443670348,0,6.58040330090471,0.718683954866,0,10.2476177041325,0.646792069913,1,6.94942754395251,0.65550826508,0,13.1362299409334,0.816719700312,0,3.47994190147713,0.598475383945,0,11.9215604766712,0.629140320116,0,8.38127385373111,0.215766796695,0,7.55758010812705,0.388900619969,1,0,0.512211985307,0,5.06490440219829,0.501488734218,1,4.30306470157866,0.391964620572,0,4.68639407197113,0.398688395693,0,2.68638846884762,0.714015777806,0,4.33408910922728,0.582131264875,0,1.10144838048991,0.525175951415,0,4.71023888498379,0.20457550052,0,0.779469857295169,0.449890309494,0,7.7653451149753,0.775443923502,0,-1.22061419380106,0.433942309823,0,0,0.588616229172,0,9.27335829612739,0.660457874472,1,13.1118961294325,0.789487866023,1,6.80187128939106,0.610100144002,0,12.930281489957,0.514579863557,1,2.23893967935749,0.583443711761,1,2.23893967935749,0.549288553477,0,3.10143157124997,0.492604304637,0,3.63748273259211,0.558505646341,0
0,-0.0549916715845771,0.674019466866,0,6.82149466192594,0.905947994355,0,-1.05499167158458,0.523472437501,0,5.98937292667348,0.689465103409,0,0,0.596677211968,0,4.49956529148054,0.487822769744,0,0,0.591870018185,0,6.20236482439943,0.521437883116,0,0,0.486664101554,0,0,0.511905208887,0,10.210006820568,0.319629547113,0,1.94497085922325,0.602553171574,1,0,0.462662331554,0,8.59243648058607,0.701649700677,0,6.21176372595394,0.681197391045,0,0,0.567290483648,1,3.96734386035174,0.778390844067,0,-1.05499167158458,0.793108976085,0,4.49956529148054,0.492960357768,0,0,0.321425921425,0,0,0.505005814602,0,0,0.875961006319,0,-0.0549916715845771,0.839176199298,0,6.63846487620999,0.468760253991,0,0,0.712600960729,0,4.64541922418737,0.602122815548,0,1.26687647212819,0.721509617192,0,0,0.654351659773,0,9.72305507298571,0.441300847473,0,10.0768348328565,0.558496074995,0,1.26687647212819,0.653448153123,0,11.2859407013846,0.650867951968,0,4.23037980339677,0.563384136016,0,6.74587731212181,0.514929079901,0,10.0291219633437,0.546394915645,0,5.85186894874805,0.710316846594,0,9.09726287935904,0.570535878425,0,6.91076263780162,0.763657735687,0,10.5228787683875,0.77640790403,0,0,0.593334069948,0,9.43285817295255,0.693280647753,0,0,0.324108165821,1,-0.0549916715845771,0.521095626158,0,2.11490002395719,0.571011594704,0,-0.0549916715845771,0.459075307151,0,0,0.471725691903,0,2.75234183962523,0.532991268493,0,0,0.643760801585,0,-1.05499167158458,0.587442247331,0,0,0.490693631007,0,0.529970829136579,0.439390477471,0,0,0.537446398312,0,6.7328810481671,0.853573234786,0,0,0.542963929273,1,0,0.617033579378,0,7.42071144730154,0.479822089631,1,11.26259970029,0.76787076671,0,0,0.518450989651,0,8.88161598626873,0.649925536091,0,0,0.518194696727,0,0,0.478163196739,0,-1.05499167158458,0.582266439203,0,0,0.699272751901,1
0,0,0.724600166973,0,5.78472382536478,0.902761556296,0,-1.41503749927884,0.641880040161,0,7.13579956392941,0.602449440463,0,0,0.727595059942,0,0,0.590209719752,0,0,0.578432957147,0,3.7549729926699,0.584927858245,0,0,0.433606349688,0,0,0.535251280041,0,8.8174736085093,0.405099296657,0,6.75497833565835,0.646975025238,0,0,0.439956838202,0,8.54650248734951,0.708758496149,0,6.10861436105909,0.57054061747,0,0,0.505926880347,0,4.50820044018826,0.759518575385,0,0.906967537292273,0.739350242539,0,2.83297100529713,0.462103188615,0,-1.41503749927884,0.360215495736,0,0,0.58346428953,0,-1.41503749927884,0.855250419512,0,-0.415037499278844,0.816736964942,0,0.585058677184702,0.493305185044,0,3.28549099736392,0.679638635597,0,4.88883577320815,0.752180172106,0,10.5083801208109,0.666370819879,0,0,0.634852369367,0,10.90189986644,0.495683250113,0,10.8471474921344,0.780907741121,0,3.1086080888492,0.616609285109,0,12.3226169300067,0.705709453359,0,4.17001316344544,0.691034406909,0,6.7039935228493,0.556558251587,0,11.7384463859619,0.637802077314,0,2.5850586771847,0.795892686929,0,10.354890461776,0.636130757235,0,5.67251586117349,0.746734268426,0,10.9165294905357,0.780996879847,0,-1.41503749927884,0.619975110678,0,10.1011170184911,0.704289769059,0,0,0.312059238519,1,3.39241359924231,0.383774439879,0,1.39242733821372,0.574367479333,0,-1.41503749927884,0.445974637634,0,0,0.416048034494,0,4.5623340209984,0.615922007111,0,0,0.824131699648,0,0,0.485525200472,0,0,0.475294618337,0,-0.415037499278844,0.370522949425,1,0,0.509306310284,0,5.95137564560692,0.77527474803,0,-1.41503749927884,0.508049449793,0,0,0.66395183832,0,7.53049685630106,0.626278971466,0,11.885365171236,0.819378068734,0,0.906967537292273,0.566967679167,0,10.6784702114748,0.607080148052,0,1.7549729926699,0.561095031463,0,0.585058677184702,0.519469633226,0,0,0.591376043141,1,6.28549284685794,0.663954678492,0
0,0,0.609004784772,0,0,0.932897392737,0,1.67459623682805,0.530786474194,0,-1.13289427049735,0.643507496062,0,0,0.426978764728,0,0,0.273671305277,0,0,0.499599849283,0,-1.13289427049735,0.65653519938,0,-1.13289427049735,0.354928797826,0,0,0.413893172917,0,6.47458854681311,0.312935342326,0,-1.13289427049735,0.5406810976,0,3.86725402523603,0.292202683306,0,0,0.6523450041,0,0,0.710151173201,0,-0.132736088923711,0.567097362945,1,10.1717069813632,0.692869028847,0,4.25957380179243,0.710207132072,0,1.86726391107629,0.396636634562,0,-0.132736088923711,0.167319976835,0,0,0.447577205306,0,0,0.761783767994,0,0,0.708938320946,0,-0.132736088923711,0.394716858204,0,0,0.581403733843,1,2.45222641179745,0.635934336817,0,3.77415450668481,0.573305498539,0,0,0.615242327975,0,0.452173686533268,0.377859056275,0,0,0.470755819918,0,0,0.469113661303,0,-0.132736088923711,0.529704921616,0,0,0.425903861716,0,0,0.539211294133,0,0.867263911076289,0.570366320646,0,0,0.691791702938,0,-1.13289427049735,0.543910790933,0,0,0.766585390948,0,3.82145511910246,0.702960683571,0,-1.13289427049735,0.505053539214,0,0.920369530431674,0.627759511047,0,0,0.212677625806,0,5.72523945195554,0.325166398498,0,0.867263911076289,0.480646282735,0,0.452173686533268,0.4755466731,0,-1.13289427049735,0.329106837949,0,0,0.568878737029,0,-0.132736088923711,0.609731432158,0,-1.13289427049735,0.487977822751,1,-1.13289427049735,0.250334918111,0,3.25957380179243,0.289249476479,0,0,0.427460346396,0,0,0.8313753387,0,-0.132736088923711,0.618393867993,0,-1.13289427049735,0.473475149456,0,-1.13289427049735,0.528195070947,0,6.34380219979187,0.655827526514,0,0.452173686533268,0.418518778371,0,-1.13289427049735,0.522148802225,0,-1.13289427049735,0.487231222008,0,0,0.395584547824,0,0,0.632420805902,0,0,0.535049712208,1
0,0,0.748631376457,0,6.84020639618493,0.919107354375,0,-0.495125410601536,0.699383658645,0,4.89713391395553,0.672482618671,0,0,0.741600748509,0,0,0.60951418161,0,0,0.694506609353,0,4.6946406521157,0.568314193129,0,-1.49532876461426,0.508377400712,0,0,0.580238261398,0,10.5219729406352,0.417601377889,0,-1.49532876461426,0.661852240684,0,3.79021945490282,0.458984623413,0,7.19830358901278,0.774440279657,0,5.64436681344414,0.702860894622,0,0,0.627619823687,0,10.1444060040436,0.838311234399,0,7.68472548102034,0.843628795663,0,2.20526738223451,0.545677229489,0,-1.49532876461426,0.329559859235,0,0,0.596211247179,0,-1.49532876461426,0.883337434406,0,0,0.851805502951,1,0.826762015776306,0.597692461659,0,0,0.763425590575,0,6.64436825562793,0.786712792792,1,6.17724211794918,0.744286259625,0,0,0.752028501799,0,7.66972341785246,0.532024691902,0,9.22933027562132,0.740482577668,1,1.82676201577631,0.663264372678,0,8.53548379405676,0.68287826337,0,2.08976930863351,0.56134717006,0,4.25970184150932,0.646267877501,0,8.62764440782382,0.708513767085,0,6.47636062380663,0.790089766693,0,8.27465443463334,0.705144140482,0,7.86236831866255,0.794372526101,0,9.43998148143482,0.808776043061,0,0,0.650941572633,0,6.64891405833074,0.736514530939,0,0,0.51003610264,0,4.59227762362046,0.438337160434,0,1.08976930863351,0.632548138503,0,-1.49532876461426,0.624647584492,0,-1.49532876461426,0.539159150515,1,2.89714359715496,0.686881022735,0,0,0.748967989754,0,-1.49532876461426,0.578564595197,0,0,0.510351114541,0,0,0.424873863381,0,0,0.593143272836,0,5.47060193782622,0.867550683712,0,0.0897693086335084,0.658366827548,0,-1.49532876461426,0.696456900592,0,5.25970560721132,0.654989431705,0,9.78733157002726,0.816397005747,0,-0.495125410601536,0.640496253805,0,5.24628266310024,0.685086461105,0,-1.49532876461426,0.492817827891,0,0,0.468558234711,0,0,0.752573987834,0,0,0.695619559896,1
0,0.626859618099537,0.703684025981,0,5.44707330506351,0.888673223008,0,1.43424123325194,0.626242793532,0,5.00193281773659,0.636896139919,0,0,0.65758619353,0,0,0.47974611388,0,-1.37295354060759,0.580868334632,0,3.32732808262995,0.573095122303,0,8.61557924750416,0.421589590288,0,0,0.520986321154,0,8.83146591569424,0.323966479363,0,0,0.660922748312,0,3.38178172232808,0.414238651811,0,7.80182021396038,0.807872031069,0,5.19674866296582,0.642139398009,0,-0.373140381900463,0.507184429607,0,7.0936446801917,0.813808010258,0,3.48487282896951,0.751971844026,0,2.71435543310108,0.531891349784,0,-1.37295354060759,0.336795922163,0,0,0.529366460197,0,0.211884401940305,0.890061547964,0,-1.37295354060759,0.828194581184,0,0.211884401940305,0.474302945586,0,-1.37295354060759,0.705163238239,0,2.2118532607166,0.778320798516,0,7.3168924261715,0.695470969961,0,-0.373140381900463,0.671746924399,0,8.74713258248919,0.460158742607,0,8.85089628782624,0.731311264789,0,1.79680538088048,0.608050423052,0,10.5832708510754,0.657741740966,0,2.94882508318133,0.572601377783,0,5.66031827824061,0.567900252702,0,10.6261901481028,0.625030093784,0,3.01920373397309,0.801040036022,0,8.89016393857653,0.634055649235,0,5.15045813196574,0.83778586379,0,9.7070460539976,0.821981234659,0,0,0.608246304277,0,9.68347154195061,0.715973825019,0,-1.37295354060759,0.251823204239,0,1.43424123325194,0.495473572096,0,3.08632520968086,0.557047406685,0,1.2118844019403,0.50366069602,0,0,0.408369765368,0,2.32734245560982,0.600870236117,0,0,0.690058077204,1,0.948825083181327,0.52174463733,0,-0.373140381900463,0.535540297661,0,2.87481663440864,0.326251519854,0,0,0.546580315071,0,5.38178172232808,0.881455538926,0,0,0.626068211568,0,0,0.646955656482,0,6.52171192531852,0.53516946352,1,10.2692262848012,0.827899524234,0,-1.37295354060759,0.574100465386,0,10.5311530482141,0.583682263026,0,-1.37295354060759,0.545383157379,0,0,0.483003103425,0,-1.37295354060759,0.597368358187,0,0.948825083181327,0.653586922516,0
0,0,0.714472921627,0,0,0.909466447519,0,-0.257045243302508,0.664033449967,0,-1.25704524330251,0.589154441462,0,-1.25704524330251,0.687689460023,0,-1.25704524330251,0.475698475931,0,0,0.590776329831,0,0,0.527653821034,0,2.20241772157518,0.439017039576,0,0,0.512092801505,0,9.6986392144998,0.295871714101,0,-1.25704524330251,0.602216011564,1,2.06491733241183,0.352590429007,0,0,0.710464185594,0,-0.257045243302508,0.572447061057,0,-1.25704524330251,0.522804504161,0,6.30102787183951,0.716314618232,0,1.9129180701189,0.683203824194,0,2.83045816354108,0.421048530977,0,0,0.241196763563,0,0,0.516847195211,0,0,0.749120507297,0,4.47090774036474,0.809919309755,1,0.327917257418648,0.514246272952,0,0,0.640202996735,1,9.96518053474369,0.752408233202,0,8.89019434490274,0.657816155514,0,0,0.612538290432,0,-1.25704524330251,0.523773811354,0,0.742954756697492,0.733960860707,0,-1.25704524330251,0.574270892655,1,-1.25704524330251,0.660840677901,0,0,0.635956554663,0,-0.257045243302508,0.571432309808,0,1.06495181241472,0.627535644198,0,0,0.765322741976,0,-0.257045243302508,0.672861011681,0,0.327917257418648,0.754579086628,0,6.5821931761909,0.801623487054,0,0,0.629273997608,0,-1.25704524330251,0.662658996124,0,0,0.316691676987,0,6.75421676023773,0.424742724981,0,3.38685232336569,0.626573331428,0,3.44343426033502,0.551725094968,0,1.32797472500578,0.450708218986,0,0,0.687104586034,0,0,0.771655223201,0,0,0.537652002138,0,0,0.333003367673,0,-0.257045243302508,0.306438295715,0,0,0.448354409002,0,0,0.829817708609,0,0,0.622471240731,0,-1.25704524330251,0.623402969082,0,-1.25704524330251,0.712309674921,0,5.98177732072748,0.812125509505,0,-1.25704524330251,0.624931282795,0,-0.257045243302508,0.665444449186,1,-1.25704524330251,0.345592044321,0,-0.257045243302508,0.341397463037,0,3.44343426033502,0.669412389932,0,0.742954756697492,0.647671823305,0
0,-0.166016988992879,0.633408267032,0,8.85084285681173,0.893288552866,0,5.36801398411611,0.514685238055,0,8.04835336062476,0.583740961751,0,0,0.528011486097,0,-0.750979489714035,0.352740474117,0,-1.75097948971404,0.572636126762,0,7.11943710846725,0.52900675322,0,1.94949758120557,0.303133613248,0,-1.75097948971404,0.458969585555,0,11.6801777905171,0.205963421576,0,1.24908120805996,0.56760160858,0,3.37835902243864,0.319279115638,0,10.5049856872221,0.633414136532,0,7.53678416748229,0.561809661766,0,0,0.512517884007,0,10.2687947275737,0.814064973766,0,7.64995166554243,0.811919161224,0,5.57998866122187,0.39661888161,0,-0.166016988992879,0.248027786505,1,0,0.44329630686,0,-0.750979489714035,0.883171109566,0,0,0.777716598322,0,2.83404370878111,0.384639209217,0,0,0.673758036418,0,3.86377990379588,0.718709102072,0,9.17833046550372,0.699509016055,0,0,0.619601948221,0,11.244662512247,0.403941384029,0,12.7993979148945,0.483515202688,0,4.84898341267744,0.392031992468,0,12.9052733638619,0.476595414586,0,6.27697860011991,0.458500333321,0,7.53447408896934,0.537044980874,0,11.7325099084612,0.542249608182,0,6.99726530603491,0.553937100487,0,10.8947303957791,0.625185733868,0,8.08354315021684,0.811348248268,0,12.4400540482156,0.761993920686,0,0,0.529919557218,0,10.8249680456429,0.639963365606,0,-0.750979489714035,0.268627359098,0,2.83404370878111,0.382073010872,0,0.571045720385972,0.525592260577,0,2.94951625723217,0.508753953281,0,-0.750979489714035,0.317195485617,0,5.57100019844402,0.535150881452,0,0,0.592845265469,0,0,0.581083795749,0,0,0.436233821353,0,0,0.395555129583,0,-1.75097948971404,0.475206069639,0,7.38092853942405,0.837613097674,0,0.249020510285965,0.652528765809,0,0,0.512970270224,0,9.4227491478951,0.490316381275,1,12.9902218607034,0.696934079858,0,0.249020510285965,0.466836548434,0,12.5195863276551,0.53274003412,0,1.83402347647353,0.437947948483,0,-1.75097948971404,0.385986995719,0,0,0.653909912529,0,1.24908120805996,0.556387235711,1
0,-1.06220365931345,0.676954002963,0,5.46144015633299,0.895576654658,0,0,0.487639216392,0,5.14733112343315,0.657371753539,1,0,0.636211062585,0,-1.06220365931345,0.488454405379,0,-1.06220365931345,0.565777331256,0,4.02533892286609,0.513237503273,0,0,0.449841648783,0,-1.06220365931345,0.485105615183,0,10.2347944435941,0.298084459175,0,0.937871651679751,0.566570420235,0,0.937871651679751,0.362674585529,0,7.1521976187395,0.790758897535,0,4.69276752148868,0.582468992864,0,0,0.498900270832,1,14.4159330830009,0.745837171385,0,12.0925382098693,0.657388794489,0,2.10778828542807,0.364149739932,0,-1.06220365931345,0.404742818433,0,0,0.459977901665,0,0,0.863196593064,0,0,0.806414365862,0,0,0.446528407804,0,-1.06220365931345,0.612642878628,0,7.81132266884424,0.84945740931,0,2.52283415240091,0.609113107082,0,0.158207747625736,0.642299541216,0,7.62437875924843,0.499581809511,0,7.74200958038597,0.564484209001,0,1.93787165167975,0.504467864508,0,9.32481847738952,0.524548293954,0,2.52283415240091,0.505649442647,0,4.91515755207423,0.538146349313,0,8.86120572953222,0.577652522706,1,4.49246851493382,0.78482620428,0,8.1078034518377,0.57975229696,0,5.6657992108507,0.831442598775,0,9.86787639211123,0.777265950501,0,0,0.547778899681,0,7.89666298995224,0.626647120598,0,0,0.272550515044,0,2.52283415240091,0.494164276643,0,-1.06220365931345,0.568902471379,1,1.74523733212975,0.458816794761,0,0,0.451763147868,0,2.259814808294,0.649879826947,0,0,0.594284109493,0,0,0.586518648036,0,0,0.439271328578,0,0,0.488287798861,0,0,0.55740437947,0,4.82052108314845,0.836277852031,0,-1.06220365931345,0.565037808935,0,0.522859255191698,0.542714235418,0,5.88039166742512,0.581867121534,1,9.50078851179678,0.775218981923,0,0.522859255191698,0.62165013254,0,8.02268683531037,0.576252393309,0,0,0.567594765421,0,-1.06220365931345,0.52194936738,0,-1.06220365931345,0.507372402503,0,0.522859255191698,0.616784271913,0
0,-1.02796911585867,0.697797555043,0,4.94941820539521,0.92671737735,0,1.29407664919237,0.678673236367,1,5.70005957340713,0.584127200846,0,0,0.636867022679,0,0,0.668848952367,0,-1.02796911585867,0.528152576892,0,1.77951188100706,0.497457778993,0,0.972104429118326,0.43566845378,0,0,0.524510165776,0,4.18159555962993,0.477949653551,0,5.75349757093864,0.689975183415,1,0,0.440695463732,0,7.01653197677243,0.822815542402,0,4.29406929508831,0.63146918776,1,-0.0278220296536275,0.457456710804,0,9.24052828460737,0.758926433924,0,2.87901953888606,0.649890160744,0,3.72702734048918,0.403007888664,0,-1.02796911585867,0.407853986134,0,-1.02796911585867,0.547562114538,0,-0.0278220296536275,0.872419403722,0,-1.02796911585867,0.773301925731,0,2.77949086930413,0.503915486804,0,-1.02796911585867,0.561983466998,1,5.8425037198314,0.680616651517,0,12.6012671265899,0.686538127416,0,0,0.623968099543,0,9.58592773146904,0.60562409128,0,6.18159158442568,0.691232091807,0,1.29407664919237,0.499512052876,0,10.6799287606733,0.65835489004,0,2.5570914439987,0.481135200256,1,7.32086642180338,0.473852883634,0,11.4220606652117,0.565193113267,0,2.97214120020094,0.654662094092,0,8.21292967579998,0.598819214797,0,3.05959755250481,0.646579131341,0,9.71191884251809,0.79319933058,0,-1.02796911585867,0.540430476626,0,9.03537152598548,0.631762980723,0,0,0.376403179153,0,8.62856291951945,0.45817665651,0,0,0.529229395578,0,3.14207028726125,0.488516503211,0,1.29407664919237,0.370595455585,0,3.22006677834776,0.683949926127,0,0,0.685969611912,0,0.557091443998695,0.455015140393,0,-1.02796911585867,0.558621593409,0,1.77951188100706,0.447523625168,0,1.77951188100706,0.514163062147,0,5.32969051428379,0.769430780398,0,8.96224216311042,0.797151032644,0,-1.02796911585867,0.644373638805,0,6.3030555660354,0.609226775632,0,10.7279104169095,0.779151703054,0,0.557091443998695,0.631052375708,0,8.03283423981483,0.591795681041,0,0,0.610288916443,0,0,0.509215339477,0,6.27591962112212,0.515694416924,0,0.557091443998695,0.637287081542,0
