ABCG8_S,ABCG8_E,ABCG8_M,AFP_S,AFP_E,AFP_M,BFSP2_S,BFSP2_E,BFSP2_M,C16orf11_S,C16orf11_E,C16orf11_M,CHIA_S,CHIA_E,CHIA_M,DDX4_S,DDX4_E,DDX4_M,DEFB119_S,DEFB119_E,DEFB119_M,FLG2_S,FLG2_E,FLG2_M,HOXA7_S,HOXA7_E,HOXA7_M,IL31RA_S,IL31RA_E,IL31RA_M,KERA_S,KERA_E,KERA_M,KRT33B_S,KRT33B_E,KRT33B_M,MMP1_S,MMP1_E,MMP1_M,MUC16_S,MUC16_E,MUC16_M,NPSR1_S,NPSR1_E,NPSR1_M,OPN5_S,OPN5_E,OPN5_M,ROS1_S,ROS1_E,ROS1_M,RPL10L_S,RPL10L_E,RPL10L_M,SLC26A3_S,SLC26A3_E,SLC26A3_M,SLC6A18_S,SLC6A18_E,SLC6A18_M,TMPRSS11F_S,TMPRSS11F_E,TMPRSS11F_M,TNNT3_S,TNNT3_E,TNNT3_M,VIL1_S,VIL1_E,VIL1_M,XDH_S,XDH_E,XDH_M,Tumor_Status
0,0,0.88781625524,0,-0.901310955908672,0.941042981113,0,0,0.877775127598,0,-0.901310955908672,0.67844093786,0,0,0.912628286129,0,-0.901310955908672,0.936763430465,0,2.79912876223242,0.105723677556,0,0,0.913213700479,0,3.42063061197369,0.347707401672,0,0,0.863954899184,0,0,0.898255151191,0,0.0986890440913283,0.901588307911,0,0,0.935935186455,0,0,0.636359908651,0,0,0.827659634575,0,-0.901310955908672,0.58743773482,0,0.683651544812485,0.919452775019,0,0,0.906955510098,0,0,0.93247300379,0,0,0.825112256252,0,0,0.89314310472,0,0,0.849527098616,0,0,0.880237871543,0,0,0.882011209562,0
0,0.936967660188074,0.868207668531,0,0,0.933191460193,0,0.351967480859441,0.850709440432,0,-0.647919486270137,0.765354001904,0,0,0.88732322754,0,1.35196748085944,0.923874806549,0,0,0.235741555905,0,0.351967480859441,0.916855756419,0,0,0.202386337926,0,0,0.883795656759,0,0,0.862180353755,0,0,0.905229322587,0,0,0.928295437609,0,0,0.834668872101,0,0,0.83513509339,0,0,0.550173893244,0,0.936967660188074,0.91650653053,0,0,0.90533351693,0,0,0.873318593334,0,-0.647919486270137,0.83845559253,0,0,0.8762087635,0,0,0.844181140524,0,0,0.864802542796,0,0,0.884345199159,0
1,0,0.891419530973,0,0,0.92419144659,0,0,0.876158569438,0,0,0.790005921766,0,0,0.911644938301,0,0.520045024039818,0.931409006475,0,2.74248056173857,0.386558530114,0,0,0.765853300337,0,1.74248056173857,0.259103285431,0,0,0.863294272149,0,0,0.865256192478,0,0,0.904074059203,0,0,0.934221745473,0,0,0.670790847429,0,0,0.824863482664,0,0,0.538141944805,0,-1.06491747668134,0.917191430725,0,-1.06491747668134,0.924984627464,0,-1.06491747668134,0.935163183179,0,-1.06491747668134,0.811744590624,0,0,0.878210744206,0,0,0.846122072545,0,0,0.890158275927,0,0,0.871243234552,0
0,-0.128629443818545,0.862981131019,0,-1.12847172913778,0.916101584857,0,0,0.861082857438,0,1.67879307235629,0.800384950221,0,1.67879307235629,0.911463814864,0,1.67879307235629,0.929789372019,0,0,0.280211482612,0,-0.128629443818545,0.918335883574,0,0.456385630378589,0.172946874787,0,0,0.902827463736,0,0,0.887128923886,0,0.456385630378589,0.889148360514,0,0,0.926898274155,0,0,0.768392618972,0,0,0.839300849131,0,0,0.558171085226,0,0,0.914649729291,0,-0.128629443818545,0.915705526579,0,-1.12847172913778,0.878890207741,0,0,0.858809717378,0,0,0.858270532805,0,-1.12847172913778,0.852682687816,0,-1.12847172913778,0.835056980458,0,0,0.88721954621,0
0,-1.07552000764098,0.852969903722,0,0,0.748550439697,0,-0.0755200076409777,0.877788766335,0,-0.0755200076409777,0.748605044969,0,0.509442493080178,0.923373743187,0,0,0.932661752652,0,0,0.714908971312,0,0,0.909100172016,0,3.56832402026971,0.34680061193,0,0,0.898193465587,0,-1.07552000764098,0.900076986858,0,0,0.91350799306,0,-1.07552000764098,0.930714468159,0,0,0.769260830875,0,0.509442493080178,0.849377295823,0,0,0.564379752561,0,1.50944249308018,0.914003956931,0,-1.07552000764098,0.882291575437,0,-1.07552000764098,0.834000879621,0,0,0.790256732957,0,0,0.872986863878,0,0,0.821436257812,0,-0.0755200076409777,0.85233092517,0,0,0.8793365678,0
0,0.113567157047078,0.862044574962,0,-0.471528698117108,0.950812783168,0,-0.471528698117108,0.870335243523,0,0,0.787107363292,0,-1.47152869811711,0.886285803944,0,0.528571318870758,0.932723652386,0,0,0.0909465927872,0,0,0.932536183842,0,0,0.297765378236,0,0,0.937749765195,0,-0.471528698117108,0.894700121493,0,-1.47152869811711,0.872752564677,0,0.113567157047078,0.935639228908,0,-0.471528698117108,0.776781723784,0,-1.47152869811711,0.831020449772,0,-1.47152869811711,0.580404384324,0,0,0.928382100537,0,0,0.917813528306,0,0,0.920319485648,0,1.11350048136638,0.86596936645,0,-1.47152869811711,0.886764932646,0,-1.47152869811711,0.855139684911,0,0,0.869581490824,0,0,0.909384082532,1
0,0,0.840010641578,0,0,0.936773475793,0,0.142609487298665,0.87300836093,0,-0.857259827883918,0.771014959482,0,0,0.896912191572,0,1.72757198801982,0.925412214984,0,0,0.402814310296,0,3.72758287887343,0.526218507332,0,0.142609487298665,0.511199525324,0,0,0.925544826136,0,0,0.863629856215,0,0,0.887167987896,0,1.94998307934069,0.93966046595,0,0,0.801538697683,0,-0.857259827883918,0.816956383477,0,0.142609487298665,0.574284157717,0,1.14260948729867,0.876148010108,0,-0.857259827883918,0.908287671914,0,0,0.923935811766,0,0,0.819587138946,0,-0.857259827883918,0.858766366403,0,0,0.866371548962,0,0,0.870241459612,0,0,0.887219950988,0
0,2.3518261773166,0.836356911193,0,-1.10749239737926,0.927107014655,0,-0.107647835082461,0.826625108602,0,-0.107647835082461,0.758252492963,0,1.21431134868533,0.908797041747,0,-0.107647835082461,0.918697511508,0,0,0.5889130052,0,0,0.692832528849,0,0,0.461841779487,0,0,0.891682160269,0,0,0.863379652755,0,0,0.900511200717,0,0,0.943551965308,0,0,0.795608674612,0,0,0.749772809367,0,0,0.512629053219,0,2.21434243689584,0.911613835625,0,0,0.911461148138,0,0,0.90693162515,0,0,0.822988414261,0,0,0.874601138801,0,-0.107647835082461,0.821469834319,0,-1.10749239737926,0.830094581422,0,-1.10749239737926,0.887113328888,1
0,0.0607391578576785,0.800770816083,0,2.38269491681424,0.89404534914,0,0,0.738642071831,0,-0.939260842142321,0.684261616949,0,-0.939260842142321,0.894327970553,0,1.06073915785768,0.921762324004,0,0,0.371021453227,0,0,0.878254910702,0,0.645701658578835,0.221675577589,0,0,0.781990918898,0,0,0.751443541438,0,0,0.73439128927,0,0,0.911694643954,0,0,0.816092237866,0,0,0.797198235974,0,-0.939260842142321,0.531815622851,0,-0.939260842142321,0.843268521474,0,-0.939260842142321,0.8992697881,0,0.0607391578576785,0.839568137282,0,0,0.772288026681,0,-0.939260842142321,0.851176689741,0,0,0.76975911625,0,-0.939260842142321,0.740023667882,0,0,0.810529184979,1
0,0,0.840295069945,0,0,0.914938245564,0,-1.24742265852373,0.839772441043,0,-0.247251408592866,0.774093918983,0,0,0.888911399842,0,0.337654011076595,0.915575920357,0,0,0.474273279869,0,0,0.821621313168,0,0,0.315974837741,0,-1.24742265852373,0.862508487511,0,0,0.864954007797,0,0,0.887128614344,0,0,0.931751036777,0,0,0.710430722547,0,-1.24742265852373,0.837272714548,0,0,0.568941081548,0,-1.24742265852373,0.914479960631,0,0,0.905061873799,0,0,0.848672495614,0,0,0.840339289704,0,0,0.873476753383,0,-0.247251408592866,0.859868242355,0,0,0.835907421402,0,-1.24742265852373,0.90638997435,0
0,-0.285424761148374,0.845909526683,0,0,0.932308159529,0,-1.2856006030696,0.841933959129,0,-1.2856006030696,0.728094183305,0,0,0.786283157373,0,-0.285424761148374,0.93689288853,0,0,0.594081113603,0,0,0.586034938433,0,-0.285424761148374,0.39319701725,0,0,0.854549376502,0,0,0.868737962094,0,0,0.903859268726,0,0,0.933472772192,0,0,0.769225008536,0,-1.2856006030696,0.783496302376,0,0,0.541380834361,0,0.299479127980384,0.86707371237,0,0,0.918275165494,0,0,0.819973853055,0,2.52190504194692,0.812935571499,0,1.29953773957278,0.869219154137,0,0,0.830081681654,0,0,0.83301755181,0,-1.2856006030696,0.90576822628,0
0,-0.045431429247006,0.870071439052,0,0,0.923271659177,0,0,0.903197587906,0,-1.04543142924701,0.79016383145,0,0,0.88380327285,0,1.95456857075299,0.934619838986,0,0,0.250114607212,0,0,0.930119322584,0,0,0.220549413318,0,0,0.946172285316,0,0,0.853674791596,0,0,0.895367236451,0,0,0.948583392113,0,0,0.816598217498,0,0,0.858461063304,0,0,0.584335712928,0,0.53953107147415,0.916216077192,0,-1.04543142924701,0.907696408163,0,-1.04543142924701,0.936337563023,0,1.53953107147415,0.866635361648,0,0,0.874857943111,0,0,0.877425717693,0,0,0.889323483999,0,0,0.885548126186,0
0,0,0.847935149425,0,0,0.903097872514,0,-0.0242964519922333,0.848936715343,0,0,0.757560354777,0,-1.02444317917679,0.921202437743,0,1.29760229865201,0.905827240821,0,3.36800001067377,0.457392712459,0,-1.02444317917679,0.754999523012,0,0,0.145882433554,0,0,0.906995730935,0,0,0.854706834225,0,0,0.875960511884,0,-1.02444317917679,0.929621665629,0,0,0.780930022558,0,0,0.820780381177,0,0,0.546837561386,0,0,0.900487385838,0,0,0.906387076182,0,0,0.810135362638,0,0,0.800132303965,0,0,0.860085488082,0,0,0.834122352769,0,0,0.824433067547,0,0,0.863240060853,0
0,-0.382325374531319,0.840199030961,0,0,0.931030986646,0,0,0.858944995072,0,0,0.743285584061,0,0,0.909347357722,0,1.78751604813503,0.934379022263,0,0,0.210731543549,0,0,0.787055918111,0,0,0.234549495888,0,0,0.861601342017,0,0,0.832988041411,0,-1.38232537453132,0.887379671214,0,0,0.931626597669,0,0,0.846179850087,0,0,0.837304803593,0,0,0.573758743144,0,0,0.905683940545,0,0,0.906038186288,0,-1.38232537453132,0.859787308802,0,2.07703786183125,0.853360539607,0,-0.382325374531319,0.874857403707,0,0,0.852763691745,0,0,0.85549180058,0,-0.382325374531319,0.903113697679,0
0,-1.21223323006143,0.849888214523,0,0,0.945118653634,0,0.787933893604076,0.816223086707,0,0,0.750649933907,0,-1.21223323006143,0.92161385525,0,0.787933893604076,0.936711180599,0,0,0.361925263065,0,0,0.904456504186,0,-0.212066106395924,0.284956402069,0,-0.212066106395924,0.868630792419,0,0,0.833506010548,0,0,0.898817979133,0,-0.212066106395924,0.938577536409,0,0,0.847534403886,0,0.787933893604076,0.798187470143,0,0.787933893604076,0.563037761186,0,0,0.878127208859,0,0,0.91079029008,0,0,0.880287060461,0,-0.212066106395924,0.849853719211,0,-0.212066106395924,0.877919291914,0,-1.21223323006143,0.845392448636,0,0,0.841769309031,0,-0.212066106395924,0.879729886899,0
0,1.15068964324732,0.864551558244,0,0.413702388782177,0.894980190328,0,0,0.870528279029,0,1.82879403819862,0.810161908564,0,-1.17136841831198,0.731081525322,0,1.82879403819862,0.934799913134,0,0,0.231553104684,0,-1.17136841831198,0.752406331091,0,1.63612575330327,0.604849303291,0,-1.17136841831198,0.935504779546,0,-1.17136841831198,0.844428617828,0,0.828794038198622,0.727079332458,0,0,0.937637092325,0,0,0.787568029527,0,0.828794038198622,0.853044609726,0,0,0.572163893344,0,1.29607557495289,0.912399801551,0,0,0.912286521291,0,0,0.935197255394,0,0,0.887106646875,0,0.828794038198622,0.847853259286,0,-1.17136841831198,0.878094663739,0,0,0.880245750416,0,0,0.916059482977,0
0,0,0.827630754148,0,-0.98735981922123,0.922670562992,0,1.0124971626829,0.873214876742,0,0,0.704910700163,0,0.0124971626829022,0.906551560945,0,0.597507337678004,0.910411379039,0,1.0124971626829,0.818801908189,0,0,0.703679397819,0,2.35306917376701,0.443941581278,0,-0.98735981922123,0.895016032494,0,0,0.845197346065,0,0,0.835258930557,0,3.40482139616868,0.935688205219,0,0,0.758487739134,0,0,0.826407720671,0,0,0.479949588936,0,0,0.898138602175,0,0,0.912703305914,0,0,0.858898145081,0,0,0.717332297015,1,0,0.848540345908,0,0.597507337678004,0.790354883917,0,-0.98735981922123,0.823390791806,0,-0.98735981922123,0.884520165263,0
0,0,0.701370455239,0,-1.62593428177746,0.60274177369,0,0,0.734740826806,0,-1.62593428177746,0.264667494155,0,0,0.68572823213,0,-0.0408233632751055,0.902582237062,0,0,0.100960928312,0,0.696171912615205,0.379569823655,0,2.64853446984682,0.231647136691,0,0,0.547570148786,0,0,0.420269155247,0,0,0.463272982909,0,-0.0408233632751055,0.892391747124,0,0,0.225528985243,0,3.92885350940006,0.72657720519,0,-1.62593428177746,0.424493386628,0,0,0.491818376087,0,0,0.868417360374,0,0,0.66113970102,0,0,0.602550205857,0,-0.625711660830969,0.811247758605,0,0,0.403427142403,0,-0.625711660830969,0.51470784135,0,-1.62593428177746,0.669764313145,1
0,0,0.870359780891,0,-1.46434513950321,0.951008308529,0,0,0.860900162721,0,0,0.748714230317,0,0,0.937038409881,0,-1.46434513950321,0.946297098152,0,0,0.452958711091,0,0,0.715262631352,0,6.03530938552318,0.32671733573,0,0.120484656895456,0.844522824036,0,0,0.863292129698,0,0,0.780248563832,0,3.78339379046163,0.930808294834,0,-1.46434513950321,0.752838177788,0,-1.46434513950321,0.8375414122,0,0,0.54407022407,0,-1.46434513950321,0.875905637003,0,0,0.901447545729,0,-1.46434513950321,0.872598994763,0,0,0.792694712873,0,1.12041830015645,0.899657682909,0,0,0.832439354513,0,0.120484656895456,0.887055553166,0,1.34283916046905,0.899221703301,1
0,-1.41927562369128,0.895275599033,0,0,0.960236335607,0,0,0.855011179935,0,2.75060650483559,0.755664279797,0,-0.41927562369128,0.938656274335,0,-0.41927562369128,0.954389077583,0,5.45104292500734,0.526312679576,0,0,0.942940097646,0,0.58072437630872,0.171015423869,0,0,0.891589391911,0,1.58067614418927,0.92900056951,0,0,0.91872803792,0,-0.41927562369128,0.95067201553,0,0,0.809723934101,0,0,0.848949505165,0,0,0.583923151549,0,0.165686877029876,0.929922462207,0,0,0.874246476471,0,0,0.957598800543,0,0,0.857473381817,0,0,0.908715864855,0,0,0.870990987667,0,0,0.87660664958,0,-1.41927562369128,0.911038796863,1
0,0,0.899928492799,0,-1.65790043516722,0.955074328811,0,0,0.88151523378,0,-1.65790043516722,0.816105542788,0,0,0.927286012231,0,0,0.951791535525,0,0,0.274569208591,0,0,0.955934507753,0,-0.658128079355599,0.3215778935,0,0,0.923902730128,0,0,0.937263477756,0,0,0.92058448166,0,-1.65790043516722,0.943470402546,0,0,0.849242253834,0,0,0.853394330705,0,0,0.589182828842,0,0,0.94269475656,0,0,0.906430777465,0,-1.65790043516722,0.952049617692,0,1.66384554724315,0.892238401175,0,0,0.916429028809,0,0,0.883073987409,0,0,0.900384351389,0,0,0.929745912171,0
0,0,0.839735485707,0,0,0.885655190928,0,0,0.876469531791,0,0,0.676217824874,0,-1.26049749438961,0.899466395671,0,-1.26049749438961,0.891564559159,0,0.324465006331542,0.153104727419,0,0,0.608216690044,0,1.32446500633154,0.375379351322,0,5.64638734056597,0.894013291524,0,0,0.835544517912,0,0,0.898200143008,0,1.06143060049775,0.927058774944,0,-1.26049749438961,0.626938289786,0,0,0.831475293409,0,-1.26049749438961,0.535770622623,0,0,0.878166997168,0,0,0.894466226479,0,0,0.802279919985,0,0,0.698973163308,0,-1.26049749438961,0.838268268883,0,0,0.763838027199,0,0,0.867284848712,0,0.324465006331542,0.867849650051,1
0,-1.07917317281109,0.867289267207,0,0,0.926758267095,0,0,0.877023933594,0,0,0.722815116837,0,0.50568771893437,0.906946696519,0,-1.07917317281109,0.936874044095,0,0,0.228272808015,0,-1.07917317281109,0.939608535382,0,-1.07917317281109,0.26657925579,0,0,0.930485549558,0,0,0.892711919767,0,0.50568771893437,0.903669918003,0,-0.0793255889583818,0.945170917243,0,0,0.722184840676,0,0,0.824290535213,0,0,0.541818049577,0,-0.0793255889583818,0.927546333985,0,-1.07917317281109,0.91167956017,0,0,0.95003161295,0,0.50568771893437,0.862468385609,0,0,0.892195674055,0,-0.0793255889583818,0.874438069651,0,0,0.87835619835,0,0.50568771893437,0.897838610343,0
0,-1.7388904710907,0.845489506593,0,3.98904815469394,0.93686008061,0,0,0.760923586142,0,0,0.729992753696,0,0.261109528909302,0.910195321022,0,0,0.937701564486,0,0,0.278415772838,0,0,0.76503388413,0,0.465922239303937,0.305884560415,0,-0.738890471090698,0.85519614047,0,-1.7388904710907,0.833465988907,0,0,0.895110209454,0,0,0.94176917136,0,0.583037623796664,0.797240893289,0,-0.738890471090698,0.762077400234,0,0,0.567403362681,0,-0.738890471090698,0.855527815811,0,-1.7388904710907,0.911893523715,0,-0.738890471090698,0.811516121315,0,0,0.780477740301,0,0,0.881327959202,0,-0.738890471090698,0.789892330717,0,-1.7388904710907,0.832586583989,0,0,0.860329796664,1
0,1.45317513719829,0.847943563997,0,-1.71690794182495,0.941941150644,0,-1.71690794182495,0.817429361228,0,-0.131787363522869,0.78101346698,0,-0.716670831948359,0.90137350928,0,-1.71690794182495,0.939876715046,0,0,0.291670059683,0,0,0.861123867972,0,0,0.337470670113,0,0,0.889436489556,0,0,0.878261358506,0,-1.71690794182495,0.86314357958,0,1.09065021965553,0.930230163608,0,-1.71690794182495,0.807452488356,0,-1.71690794182495,0.809176181588,0,-1.71690794182495,0.583719468983,0,3.53120676686483,0.877693396638,0,0,0.915327782645,0,-1.71690794182495,0.916148468902,0,0.283329168051641,0.843550598291,0,-0.131787363522869,0.889881357852,0,-1.71690794182495,0.826172670833,0,-1.71690794182495,0.856274731611,0,0,0.894602740841,0
0,2.13290581201151,0.844158009612,0,0.017351841787775,0.926421868971,0,-1.56746812126188,0.812396659492,0,1.60236185663085,0.738465359329,0,-1.56746812126188,0.922596771753,0,0.017351841787775,0.932213766227,0,4.69924067335799,0.334995055254,0,1.23982571494662,0.825935849559,0,3.07630254759987,0.244477933168,0,0.017351841787775,0.828586765169,0,0.017351841787775,0.785472150399,0,0,0.879881593144,0,-0.567468121261884,0.915539336808,0,-1.56746812126188,0.702915647836,0,-0.567468121261884,0.803423754707,0,-1.56746812126188,0.532105235633,0,4.40973714140454,0.820445320616,0,0,0.928166186476,0,0.017351841787775,0.840655773449,0,0,0.7834339146,0,-0.567468121261884,0.89706305377,0,0.017351841787775,0.827500954041,0,0,0.821912757708,0,0,0.876350168502,1
0,0.0745054363636298,0.777856102631,0,-1.51045706435753,0.933125688281,0,0,0.71021657723,0,0,0.662200621724,0,-1.51045706435753,0.898154361464,0,0,0.90775529921,0,0,0.233311462944,0,0,0.397202627526,0,7.16705278409711,0.514216402221,0,-1.51045706435753,0.518133816037,0,-1.51045706435753,0.39226747192,0,0,0.588859069945,0,-1.51045706435753,0.782110004699,0,-1.51045706435753,0.772085764287,0,0,0.637637500315,0,-0.510457064357526,0.460409521115,0,-1.51045706435753,0.739329404138,0,-1.51045706435753,0.831559999722,0,-1.51045706435753,0.659862255855,0,0,0.598546413747,0,0,0.815886707998,0,0,0.736925853887,0,0,0.717565782015,0,-1.51045706435753,0.804354382487,1
0,-0.376694971752464,0.867344134851,0,0,0.940195557805,0,-1.37669497175246,0.837765938841,0,0,0.755879712841,0,-0.376694971752464,0.767410814618,0,-0.376694971752464,0.912179246604,0,1.20826752896869,0.369362422367,0,-0.376694971752464,0.639795624772,0,2.62328161376513,0.289925109226,0,0,0.819392957758,0,0,0.853064883074,0,0,0.854845521477,0,-0.376694971752464,0.849890561871,0,-1.37669497175246,0.758371341236,0,3.53018313617939,0.766158148217,0,-1.37669497175246,0.520994504657,0,0.208267528968692,0.87133098115,0,0,0.936811597632,0,-1.37669497175246,0.87008656257,0,0,0.829095509552,0,-1.37669497175246,0.886219136155,0,1.9452331231349,0.831864492062,0,-1.37669497175246,0.79322422798,0,-1.37669497175246,0.844505699428,1
0,0,0.789634680682,0,-0.395928676331139,0.935823959275,0,-1.39592867633114,0.76259741787,0,0,0.693614656708,0,0,0.878511583921,0,0.603976406399121,0.934367021704,0,0,0.458543748534,0,0.603976406399121,0.484865533636,0,8.46166320014338,0.318128595507,0,-0.395928676331139,0.701745519682,0,0,0.630641151328,0,0,0.784542073567,0,0,0.889394980806,1,0,0.792832873292,0,0,0.766735034996,0,0,0.551992552947,0,0,0.82599974529,0,0,0.862731064528,0,0,0.772833814877,0,0,0.68949030108,0,0.188907266642588,0.873937620667,0,0,0.747949222577,0,-1.39592867633114,0.753436684876,0,0,0.852361277576,1
0,0,0.865425382999,0,0,0.953181816221,0,-0.560217310524018,0.857983725896,0,-1.56021731052402,0.779919734445,0,-0.560217310524018,0.918571746818,0,0,0.940922978168,0,4.62960142028591,0.527043647528,0,0,0.91898433789,0,0.761710784363344,0.27587588636,0,5.51658883209011,0.891219223408,0,0,0.917471343675,0,-1.56021731052402,0.922285898347,0,-0.560217310524018,0.941496145875,0,0,0.799905571014,0,-1.56021731052402,0.83071783772,0,0,0.567937297019,0,-1.56021731052402,0.909650396902,0,-1.56021731052402,0.912112921707,0,-1.56021731052402,0.936640541767,0,0,0.839911436746,0,0.0247451901971378,0.889135747915,0,-1.56021731052402,0.840625466222,0,-1.56021731052402,0.876519369379,0,0,0.863709028371,1
0,-1.46036967531533,0.839691238034,0,0,0.943666697069,0,-0.460171189376947,0.829204500081,0,0,0.734645171923,0,-1.46036967531533,0.840260262987,0,0.124725152398888,0.940076876227,0,0,0.511754684384,0,0,0.924101872312,0,0,0.259703822569,0,0,0.899615757538,0,0,0.867561198383,0,0,0.906295974,0,0,0.942402194534,0,0,0.800971833214,0,-0.460171189376947,0.814483121157,0,-1.46036967531533,0.562462990278,0,0,0.854884440335,0,0,0.918460460796,0,-1.46036967531533,0.934307736826,0,0.861717210507293,0.841490783793,0,1.53977919169849,0.893961522713,0,0,0.850069122575,0,0,0.834678553569,0,-1.46036967531533,0.881142525549,1
0,-1.3521789665987,0.869377654149,0,0,0.94535079695,0,0,0.869048339918,0,-1.3521789665987,0.718279051371,0,-0.351994820189507,0.912981709607,0,-1.3521789665987,0.93010031986,0,6.13175409098481,0.455201886344,0,0.969896447296333,0.890562741816,0,-0.351994820189507,0.200643468347,0,0,0.873566505173,0,-1.3521789665987,0.885959537137,0,0,0.882331230659,0,0,0.940619488191,0,0,0.636074897531,0,0,0.816426490202,0,0,0.493054911076,0,0,0.92012768928,0,0,0.900524391598,0,-1.3521789665987,0.892501245824,0,0,0.736272141773,0,-1.3521789665987,0.879007678395,0,0,0.81202156746,0,-0.351994820189507,0.833473735253,0,0,0.882370164402,0
0,-1.52699243208383,0.864145495232,0,0,0.917231437665,0,0.472903623606832,0.846051361011,0,-1.52699243208383,0.761236854936,0,0,0.869842142956,0,-0.526992432083826,0.924779998616,0,5.47292961038627,0.482592713174,0,0,0.818241359117,0,0,0.193100715392,0,-1.52699243208383,0.894512590442,0,0,0.888122497341,0,0,0.918704919165,0,0.472903623606832,0.921902733554,0,0,0.741952368423,0,0,0.791916339978,0,0,0.522442937888,0,0,0.854056865384,0,-1.52699243208383,0.911688034532,0,-1.52699243208383,0.927701930428,0,0,0.798147795515,0,0,0.856169566345,0,0,0.830687322844,0,0,0.770564108904,0,0,0.891070372911,1
0,-0.780413255426683,0.882042591512,0,0,0.94157238524,0,-0.780413255426683,0.885708975629,0,0,0.832265972777,0,0,0.879793833592,0,0,0.94374402753,0,0,0.0633226319,0,0,0.926078056122,0,0,0.46062286172,0,-1.78041325542668,0.939453591966,0,1.02701246506258,0.914789167521,0,-1.78041325542668,0.921513540151,0,0.219710639548779,0.94363755696,0,-1.78041325542668,0.777804349906,0,0.804631843126968,0.851123673475,0,0,0.591613443262,0,0,0.934616364361,0,0,0.928844715987,0,0,0.940561926912,0,0,0.890234424947,0,-1.78041325542668,0.902670277252,0,0,0.897843356639,0,0,0.88978943845,0,-0.195285563769194,0.923253801404,0
0,0,0.851066282776,0,-1.91975166990788,0.942203979361,0,0,0.843063388808,0,-0.91975166990788,0.741747609733,0,-1.91975166990788,0.902592977734,0,0,0.907597950501,0,0,0.222258776744,0,0,0.745030996272,0,0.887525270741587,0.556760982702,0,-0.334789169186723,0.830066819673,0,-1.91975166990788,0.920231934447,0,0,0.858967197996,0,0.402067249827825,0.93218812064,0,0.402067249827825,0.658591594958,0,1.53963032468467,0.785491365989,0,0,0.555922853091,0,-0.334789169186723,0.864079821793,0,-1.91975166990788,0.890613494637,0,0,0.938964932969,0,0,0.853790725214,0,0.665119852093973,0.879551755662,0,0,0.829890630424,0,0,0.853508092821,0,-1.91975166990788,0.848930588451,1
0,-1.51663563928665,0.862529587946,0,0,0.735456574503,0,-1.51663563928665,0.878728066846,0,-0.516635639286651,0.732395071009,0,0.0684644509669057,0.929509277409,0,-1.51663563928665,0.932023048671,0,7.271367778874,0.287293928471,0,0,0.84163437005,0,0,0.133176173721,0,0,0.919893137792,0,0,0.925843351069,0,0,0.928755933452,0,-0.516635639286651,0.940927737992,0,0,0.684964861471,0,0,0.834011203463,0,0,0.558021572284,0,0,0.933021404735,0,0.483467554092807,0.909017824155,0,0,0.893519243689,0,-1.51663563928665,0.867352879173,0,0,0.892664193581,0,0,0.86509363832,0,0,0.844826819496,0,0,0.911105281051,1
0,0,0.862066837987,0,0,0.940597537142,0,0,0.840334894498,0,0,0.712260904776,0,-1.58164811221448,0.92549772758,0,-0.581648112214479,0.918281323689,0,-1.58164811221448,0.24489310161,0,0.740366343155438,0.931520737962,0,2.32530005762347,0.433854029427,0,5.94197016648271,0.871550559475,0,0,0.909963439327,0,0,0.9127440773,0,0,0.932418688305,0,0,0.762747535814,0,-1.58164811221448,0.82901671015,0,0,0.561178168798,0,-1.58164811221448,0.91195601888,0,0,0.875654096973,0,-0.581648112214479,0.814560024243,0,0,0.790237512737,0,1.74032316356036,0.882955623694,0,-1.58164811221448,0.828935086523,0,-1.58164811221448,0.852683738987,0,0,0.862372851492,1
0,0,0.83465693017,0,0,0.923047668506,0,-0.409278229990159,0.846874678106,0,-0.409278229990159,0.750635817858,0,0,0.903980191614,0,-1.40927822999016,0.935877606749,0,0,0.337002584675,0,1.175684270731,0.933549975607,0,-1.40927822999016,0.292758984491,0,0,0.85937131945,0,0,0.917993223151,0,0,0.871234665627,0,2.17571620253877,0.934258234755,0,0,0.87203203795,0,-0.409278229990159,0.788602625699,0,0,0.557809282923,0,0.590721770009841,0.85597577899,0,-1.40927822999016,0.851919358799,0,0,0.901782590965,0,0,0.852461832142,0,0,0.882296532695,0,0,0.836862641213,0,0,0.825483054985,0,0,0.891815375233,1
0,0,0.782742425148,0,0,0.885725633357,0,0.00633393372205049,0.848556573972,0,0,0.705917091006,0,0,0.868373752931,0,-0.578628566999106,0.890959025476,0,1.22878791267338,0.198910576974,0,0,0.566780328277,0,4.27816321399783,0.30251230571,0,0,0.807928925151,0,-1.57862856699911,0.85427600954,0,0,0.678819342544,0,0,0.855155048458,0,0,0.628780389256,0,0,0.753011897181,0,0,0.467655344079,0,0,0.868575192393,0,0.00633393372205049,0.90984896994,0,-1.57862856699911,0.851330503009,0,0,0.633025810023,0,-0.578628566999106,0.863667669445,0,0,0.703635075199,0,0,0.776284775001,0,-1.57862856699911,0.76343633485,1
